pid,creator,age,stimuli,inverted,filename,filepath,blip_caption,blip_caption_correct,gpt_caption,gpt_caption_correct,gpt_caption_confidence,originality_audra,originality_ocs,percentile_ocs,category1,category2,category3,confidence,creativity,creativity2,used_stimulus,line_thickness,ink_density,ink_fraction_inside_stimulus,number_of_components,number_of_lines,dist_from_base_caption_gtelarge,dist_from_base_caption_gte,dist_from_base_caption_stella,dist_from_base_shape_dino,dist_from_base_shape_clip,text_10NN_gtelarge,image_10NN_dino,image_10NN_clip,inverse_category_frequency,inverse_cluster_frequency_gtelarge,gpt_hard_to_interpret,category_hard_to_interpret,mean_creativity,mean_originality,subgroup
0,AI,,R,False,Dalle31.png,../data/AI/prompt_1/stimuli_R/Dalle31.png,a drawing of a picture of a man in a suit and tie,,Abstract geometric shapes with a side profile of a face,,4,0.593214690685272,0.7,91.0,face(s),,,1.0,1.0,2,0.0,5.12075442605017,14.504375,0.458562522918959,2,32,0.168814400575823,0.397833228111267,0.382756278843432,0.61643374653945,0.255602822920399,0.08198461,0.2856577,0.11182455,21.4285714285714,3.6774193548387104,1,0,0.375,0.646607345342636,prompt1
0,AI,,R,False,Dalle32.png,../data/AI/prompt_1/stimuli_R/Dalle32.png,a drawing of a picture of a kite with a string attached to it,,Hard to interpret,,1,0.489181309938431,0.55,61.0,abstract doodle/hard to interpret,,,2.0,0.0,1,0.0,4.70213019527205,10.211875,0.332977303070761,1,29,0.244171008815108,0.486913069692643,0.625322546838748,0.605457444559542,0.186732301456393,0.0,0.24202915,0.08472917,1.82926829268293,3.08108108108108,1,1,0.125,0.5195906549692155,prompt1
0,AI,,R,False,Dalle33.png,../data/AI/prompt_1/stimuli_R/Dalle33.png,a close up of a drawing of a bird with a long tail,,Hard to interpret,,2,0.527937531471252,0.55,59.0,abstract doodle/hard to interpret,,,2.0,0.0,1,0.0,4.4801215691386,10.2775,0.771552836238989,1,41,0.244171008815108,0.486913069692643,0.625322546838748,0.674732611314632,0.228836788328914,0.0,0.32980877,0.13355777,1.82926829268293,3.08108108108108,1,1,0.125,0.538968765735626,prompt1
0,AI,,R,False,Dalle34.png,../data/AI/prompt_1/stimuli_R/Dalle34.png,a drawing of a person sitting on a chair with a hat on,,Hard to interpret,,2,0.518830835819244,0.63,80.0,abstract doodle/hard to interpret,,,2.0,0.0,1,0.0,4.74693393570869,8.6525,0.292921505324531,1,11,0.244171008815108,0.486913069692643,0.625322546838748,0.742449769465163,0.24509319681105,0.0,0.3480249,0.14838012,1.82926829268293,3.08108108108108,1,1,0.125,0.574415417909622,prompt1
0,AI,,R,False,Dalle35.png,../data/AI/prompt_1/stimuli_R/Dalle35.png,a drawing of a man ' s face with a square in the middle,,Profile of a face integrated with geometric shapes,,4,0.549460113048554,0.59,70.0,face(s),,,2.0,2.0,3,0.0,4.39173497165935,7.16625,0.375808936825886,1,17,0.205236720726684,0.421084642410278,0.450937953647252,0.72363660949579,0.280642238092119,0.12236071,0.4750692,0.18784069,21.4285714285714,3.6774193548387104,0,0,0.625,0.569730056524277,prompt1
0,AI,,R,False,Dalle36.png,../data/AI/prompt_1/stimuli_R/Dalle36.png,a black and white drawing of a square with a line in the middle,,Abstract overlapping lines and shapes intersecting vertically and diagonally,,5,0.472679257392883,0.5,48.0,abstract doodle/hard to interpret,,,2.0,0.0,0,0.0,4.24447132765866,6.435625,0.306279133534412,3,10,0.150509884923106,0.313208758831024,0.351910552496346,0.524787448147974,0.224133962654102,0.072722696,0.37041038,0.15854636,1.82926829268293,6.70588235294118,1,1,0.0,0.48633962869644154,prompt1
0,AI,,R,False,Dalle37.png,../data/AI/prompt_1/stimuli_R/Dalle37.png,a black and white drawing of a diamond with a line drawing of a diamond,,Geometric outline of a diamond shape composed of triangles,,5,0.320148080587387,0.43,29.0,abstract doodle/hard to interpret,,,2.0,0.0,2,1.0,4.26393387710938,7.335,0.573455529177939,1,25,0.142559937086108,0.278788387775421,0.325683254850388,0.421286136738369,0.375394285213238,0.10999353,0.30244893,0.20918079,1.82926829268293,3.45454545454545,0,1,0.25,0.3750740402936935,prompt1
0,AI,,R,False,Dalle38.png,../data/AI/prompt_1/stimuli_R/Dalle38.png,a drawing of a picture of a broken window with broken glass,,Hard to interpret,,4,0.529807150363922,0.53,54.0,abstract doodle/hard to interpret,,,2.0,0.0,1,0.0,4.34611544166575,10.685,0.58427523650923,2,36,0.244171008815108,0.486913069692643,0.625322546838748,0.638862963797683,0.209667166851331,0.0,0.25226715,0.07679432,1.82926829268293,3.08108108108108,1,1,0.125,0.529903575181961,prompt1
0,AI,,R,False,Dalle39.png,../data/AI/prompt_1/stimuli_R/Dalle39.png,a drawing of a rain drop with a line drawing of a square,,"Abstract design with rain, geometric lines, and plant elements",,3,0.69101482629776,0.73,94.0,raindrops,plant(s),,2.0,2.0,2,0.5,4.9933449948405695,22.028125,0.46588554421128,12,76,0.153984239459976,0.411074066822174,0.419243574142456,0.755038600245768,0.29372101078232,0.114926934,0.42806822,0.15518317,150.0,3.45454545454545,1,0,0.5,0.71050741314888,prompt1
0,AI,,R,False,Dalle40.png,../data/AI/prompt_1/stimuli_R/Dalle40.png,a close up of a kite with a triangle on it,,Abstract geometric shape resembling a kite with lines and triangles,,4,0.425109803676605,0.39,21.0,house,,,1.0,1.0,1,0.0,4.34159229205936,4.929375,0.48115411967896,1,21,0.0960599126780069,0.236276745796204,0.262522534282357,0.588041419778679,0.18016848759686,0.08509246,0.27779865,0.124458626,150.0,3.45454545454545,1,0,0.25,0.4075549018383025,prompt1
0,AI,,R,False,Dalle41.png,../data/AI/prompt_1/stimuli_R/Dalle41.png,a drawing of a geometric object with a triangular shape,,Hard to interpret,,2,0.376871824264526,0.5,47.0,abstract doodle/hard to interpret,,,2.0,0.0,1,0.0,4.71031455690255,7.593125,0.319338422391858,13,24,0.244171008815108,0.486913069692643,0.625322546838748,0.72411068364217,0.193149861189061,0.0,0.3384705,0.120401725,1.82926829268293,3.08108108108108,1,1,0.125,0.43843591213226296,prompt1
0,AI,,R,False,Dalle42.png,../data/AI/prompt_1/stimuli_R/Dalle42.png,there is a drawing of a broken umbrella hanging from a pole,,Hard to interpret,,3,0.413492143154144,0.42,28.0,abstract doodle/hard to interpret,,,2.0,0.0,0,0.0,4.61069123866534,6.265625,0.572622312942527,2,25,0.244171008815108,0.486913069692643,0.625322546838748,0.683184199090238,0.258603317005864,0.0,0.3642213,0.14726862,1.82926829268293,3.08108108108108,1,1,0.0,0.416746071577072,prompt1
0,AI,,R,False,Dalle43.png,../data/AI/prompt_1/stimuli_R/Dalle43.png,a drawing of a geometric structure with a star of david,,"Overlapping geometric shapes, including triangles and rectangles, in a complex arrangement",,5,0.544312179088593,0.47,38.0,abstract doodle/hard to interpret,,,2.0,0.0,0,0.0,4.56621590047813,13.088125,0.264251089988355,1,52,0.17257974474671,0.300097107887268,0.410459567363206,0.756431413816022,0.227861270909972,0.061710794,0.30299965,0.10467758,1.82926829268293,6.70588235294118,0,1,0.0,0.5071560895442965,prompt1
0,AI,,R,False,Dalle44.png,../data/AI/prompt_1/stimuli_R/Dalle44.png,a drawing of a geometric face with a pointed head,,Abstract geometric face within layered framework and angles,,4,0.527393817901611,0.57,65.0,face(s),,,1.0,1.0,2,0.0,4.97727001110397,11.388125,0.616817777777778,1,31,0.173044422501985,0.418190921437198,0.427072133247382,0.701194057618726,0.33456066443927,0.09673661,0.32393402,0.17991263,21.4285714285714,3.6774193548387104,1,0,0.375,0.5486969089508055,prompt1
0,AI,,R,False,Dalle45.png,../data/AI/prompt_1/stimuli_R/Dalle45.png,a black and white drawing of a star of david,,Interlocking triangles and rectangles forming a symmetrical pattern,,5,0.509905278682709,0.67,87.0,abstract doodle/hard to interpret,,,2.0,0.0,1,1.0,5.14772580777551,18.004375,0.552392935143861,1,52,0.172105589854045,0.322848260402679,0.379351735115051,0.717694180069159,0.261330115542699,0.103343174,0.27329105,0.10114721,1.82926829268293,6.70588235294118,0,1,0.125,0.5899526393413546,prompt1
0,AI,,R,False,Dalle46.png,../data/AI/prompt_1/stimuli_R/Dalle46.png,a black and white photo of a decorative window with a flower,,Intricate geometric pattern with a central symmetrical floral motif,,5,0.750007271766663,0.79,97.0,abstract doodle/hard to interpret,pattern,,2.0,1.0,2,1.0,5.97351051742337,30.335625,0.324940850854873,3,60,0.1636602184975,0.414953266683025,0.478698134422302,0.695829022212103,0.294918913511287,0.11147326,0.51631296,0.17746668,1.82926829268293,3.45454545454545,0,1,0.375,0.7700036358833315,prompt1
0,AI,,R,False,Dalle47.png,../data/AI/prompt_1/stimuli_R/Dalle47.png,a drawing of a basket with a heart on it,,Heart shape above a diamond-patterned umbrella,,4,0.447185039520264,0.47,39.0,abstract doodle/hard to interpret,,,2.0,0.0,1,1.0,4.71262634569146,5.0175,0.855647208121827,3,10,0.181314446769417,0.370239593372368,0.399428927864367,0.611377514767839,0.271501787723104,0.14975746,0.36468974,0.16490647,1.82926829268293,3.45454545454545,0,1,0.125,0.458592519760132,prompt1
0,AI,,R,False,Dalle48.png,../data/AI/prompt_1/stimuli_R/Dalle48.png,a black and white drawing of a geometric design,,Abstract arrangement of overlapping triangles and geometric shapes,,4,0.692060589790344,0.68,89.0,abstract doodle/hard to interpret,pattern,,2.0,1.0,1,0.0,5.56208293402254,24.505,0.342838112725243,5,54,0.168017720223001,0.383718013763428,0.393518315973077,0.657101714212443,0.22088300914067,0.06990863,0.30188712,0.08143632,1.82926829268293,6.70588235294118,1,1,0.25,0.686030294895172,prompt1
0,AI,,R,False,Dalle49.png,../data/AI/prompt_1/stimuli_R/Dalle49.png,a drawing of a glass box with a ladder inside,,"A simple, rectangular object with a grid pattern at the base",,4,0.486255764961243,0.6,72.0,abstract doodle/hard to interpret,,,2.0,0.0,0,0.5,4.73092255786943,10.929375,0.436154013487057,1,57,0.14643852157133,0.333959082781049,0.357834281727754,0.809845573864369,0.266954254998545,0.13242911,0.4276774,0.16244204,1.82926829268293,3.45454545454545,0,1,0.0,0.5431278824806215,prompt1
0,AI,,R,False,Dalle50.png,../data/AI/prompt_1/stimuli_R/Dalle50.png,a drawing of a picture of a geometric design with a square and a rectangle,,Geometric shapes overlapping and intersecting in an abstract composition,,4,0.48871123790741,0.51,49.0,abstract doodle/hard to interpret,,,2.0,0.0,1,0.0,4.77436417311014,11.086875,0.309639353419684,3,34,0.169217348098755,0.450226637707552,0.41542143363548,0.530141837065582,0.193528517568659,0.06944071,0.24098997,0.08453469,1.82926829268293,6.70588235294118,1,1,0.125,0.499355618953705,prompt1
0,AI,,G,False,Dalle01.png,../data/AI/prompt_2/stimuli_G/Dalle01.png,a drawing of a bottle of liquid sitting on a shelf,,A bottle displayed under a glass dome on a square base,,4,0.599462747573853,0.77,97.0,container,,,2.0,2.0,2,1.0,4.97778770401549,12.54875,0.523892538056844,2,39,0.218969153227259,0.396982491016388,0.537349343299866,0.804141523631014,0.305327691074375,0.16011962,0.4393906,0.17421119,150.0,6.38888888888889,0,0,0.5,0.6847313737869265,prompt2
0,AI,,G,False,Dalle02.png,../data/AI/prompt_2/stimuli_G/Dalle02.png,there is a drawing of a drink with a straw in it,,A can and straws with abstract elements inside,,3,0.608328461647034,0.65,83.0,can,straw,,2.0,2.0,3,1.0,4.70033984029154,7.205625,0.465748123989442,285,21,0.152214825153351,0.30248914070395,0.417119229860259,0.815934507907902,0.346619587082157,0.16043188,0.59015286,0.24239612,150.0,6.38888888888889,1,0,0.625,0.629164230823517,prompt2
0,AI,,G,False,Dalle03.png,../data/AI/prompt_2/stimuli_G/Dalle03.png,drawing of a door and a road with a mountain in the background,,A door in a tunnel with mountains in the background,,4,0.573911368846893,0.65,83.0,door,path,,2.0,2.0,3,1.0,4.85063387754995,8.38125,0.620440309506264,1,24,0.225328862667084,0.444962067751946,0.531620562076569,0.709300402323916,0.31990143993264,0.16282041,0.38837892,0.16804032,12.5,6.05263157894737,0,0,0.625,0.6119556844234465,prompt2
0,AI,,G,False,Dalle04.png,../data/AI/prompt_2/stimuli_G/Dalle04.png,a black and white drawing of a house with a cactus plant,,"Dome-shaped structure with door, surrounded by plants and trees",,5,0.719839215278626,0.76,96.0,door,house,plant(s),2.0,3.0,2,0.5,4.56203489224844,13.06375,0.40290151697568,4,35,0.187620759010315,0.475882351398468,0.482287049293518,0.701825586559309,0.346990003836841,0.10557987,0.36074743,0.17989989,12.5,6.05263157894737,0,0,0.625,0.7399196076393131,prompt2
0,AI,,G,False,Dalle05.png,../data/AI/prompt_2/stimuli_G/Dalle05.png,a drawing of a shelf with books and a computer on it,,Books and objects neatly arranged on a circular shelf,,5,0.645102143287659,0.79,97.0,bookshelf,books,,2.0,3.0,2,0.5,4.28967004560093,14.426875,0.611897869232976,2,56,0.217870354652405,0.452043040157647,0.52237771518164,0.787314174634631,0.310818729122893,0.15265155,0.494821,0.13648151,150.0,6.38888888888889,0,0,0.625,0.7175510716438296,prompt2
0,AI,,G,False,Dalle06.png,../data/AI/prompt_2/stimuli_G/Dalle06.png,drawing of a building with a clock and a man on a slide,,A house inside a glass dome with people outside it,,4,0.598374605178833,0.67,87.0,house,,,2.0,2.0,2,0.5,4.5156791123748,10.013125,0.853128839218484,2,30,0.220008240937694,0.499450385570526,0.545082181692123,0.730082494120808,0.344976642497529,0.14070016,0.32357597,0.1718419,50.0,6.05263157894737,0,0,0.5,0.6341873025894165,prompt2
0,AI,,G,False,Dalle07.png,../data/AI/prompt_2/stimuli_G/Dalle07.png,a drawing of a room with a window and a lamp,,Open arched window with two hanging lamps on either side,,5,0.498275935649872,0.55,59.0,doors,lamps,,1.0,1.0,2,0.5,4.174279225016,9.428125,0.52597060847739,3,37,0.230547904968262,0.480653970280525,0.557843744754791,0.669913970147092,0.279493181023947,0.14688317,0.42428643,0.1462898,150.0,6.05263157894737,0,0,0.375,0.524137967824936,prompt2
0,AI,,G,False,Dalle08.png,../data/AI/prompt_2/stimuli_G/Dalle08.png,a coloring page of a globe with a bunch of items,,"Objects in front of a globe, including food and electronics",,4,0.702742397785187,0.82,98.0,globe,food,,2.0,2.0,3,1.0,4.20154796123181,13.4325,0.514345041382739,1,41,0.184894062889324,0.355780086265806,0.512981593608856,0.720391390229609,0.362039839687819,0.16152856,0.4405118,0.18809924,150.0,6.38888888888889,0,0,0.625,0.7613711988925935,prompt2
0,AI,,G,False,Dalle09.png,../data/AI/prompt_2/stimuli_G/Dalle09.png,a black and white illustration of a garbage can with a trash can in the background,,"Trash bin with lid and bag beside, lines suggesting motion",,5,0.669320285320282,0.78,97.0,trash container,trashbag,,2.0,2.0,2,0.5,4.22495344739557,11.9,0.635425462050849,8,37,0.170233477936178,0.400735020637512,0.452032668949147,0.748771372696669,0.377100988693229,0.17458293,0.5618401,0.26671728,150.0,6.38888888888889,0,0,0.5,0.724660142660141,prompt2
0,AI,,G,False,Dalle10.png,../data/AI/prompt_2/stimuli_G/Dalle10.png,a drawing of a pineapple with a basket of fruit on it,,Abstract shape resembling a pineapple with curved lines above it,,3,0.502010226249695,0.72,93.0,pineapple,,,2.0,2.0,2,0.5,4.5530051832662,7.14625,0.822925843395347,1,16,0.115855329283753,0.300681036670145,0.370726346969605,0.577798572238666,0.318874696608458,0.11614393,0.36193323,0.20310548,150.0,4.10714285714286,1,0,0.5,0.6110051131248475,prompt2
0,AI,,G,False,Dalle11.png,../data/AI/prompt_2/stimuli_G/Dalle11.png,a drawing of a cat sitting in a mirror with a cat on a bike,,A simple cat drawing inside a circular frame with plants and bottles,,4,0.674120664596558,0.9,99.0,cat(s),plant(s),,2.0,2.0,3,1.0,5.74264312181577,16.795,0.222644936429238,3,37,0.148491433352741,0.277862603473297,0.353308618068695,0.678977110633122,0.314613414685349,0.1496608,0.37652522,0.21057072,75.0,6.38888888888889,0,0,0.625,0.787060332298279,prompt2
0,AI,,G,False,Dalle12.png,../data/AI/prompt_2/stimuli_G/Dalle12.png,a drawing of a small arch with a door and a window,,A dome-shaped structure with a moon and an arched window,,4,0.447772443294525,0.51,49.0,door,moon,,1.0,1.0,2,1.0,4.58510881228515,5.32125,0.753573907009022,1,12,0.195829606553357,0.442759070231969,0.488261044025421,0.559970216468877,0.33134768380676,0.13034785,0.3654495,0.20441313,12.5,6.05263157894737,0,0,0.375,0.47888622164726247,prompt2
0,AI,,G,False,Dalle13.png,../data/AI/prompt_2/stimuli_G/Dalle13.png,a drawing of a sandwich with a knife and fork on a plate,,Bread and knife on a plate,,5,0.497182428836823,0.62,78.0,toast,knife,plate,2.0,3.0,2,0.5,4.31145467832351,7.731875,0.697131226981973,3,24,0.258489489555359,0.42616353708993,0.556864380836487,0.704892631539539,0.285789798580566,0.20176327,0.5338814,0.19129919,150.0,6.38888888888889,0,0,0.625,0.5585912144184115,prompt2
0,AI,,G,False,Dalle14.png,../data/AI/prompt_2/stimuli_G/Dalle14.png,a drawing of a small house with a door and a window,,"A domed structure with plants around it, featuring double doors",,5,0.666463792324066,0.73,94.0,door,building,flowers,2.0,3.0,3,1.0,7.29837190904657,25.373125,0.430659051763213,1,78,0.201953148609019,0.474773824214935,0.510284751040651,0.872143986436652,0.344644754993885,0.111982964,0.4894151,0.16662598,12.5,6.05263157894737,0,0,0.75,0.6982318961620331,prompt2
0,AI,,G,False,Dalle15.png,../data/AI/prompt_2/stimuli_G/Dalle15.png,cartoon drawing of a man sleeping in a hamster wheel,,A person with a smiling face resting on a striped circular object,,3,0.500561237335205,0.6,73.0,face(s),abstract doodle/hard to interpret,,1.0,1.0,2,0.0,3.3827848610956,9.058125,0.822140353570241,4,69,0.191296219825745,0.406847459281905,0.538084433617724,0.692740261566742,0.270158435822652,0.14789024,0.38215232,0.19311069,75.0,6.38888888888889,0,0,0.375,0.5502806186676025,prompt2
0,AI,,G,False,Dalle16.png,../data/AI/prompt_2/stimuli_G/Dalle16.png,a drawing of a table with a vase and a chair,,Simple drawing of fruits on a table with a circular background,,4,0.570089817047119,0.71,92.0,fruit,table,,2.0,2.0,2,0.0,4.39510105332391,6.683125,0.729514100504183,1,17,0.137067198753357,0.291178086137118,0.347659409046173,0.55677623346688,0.343569629022364,0.14419284,0.31576994,0.16518258,150.0,6.38888888888889,0,0,0.5,0.6400449085235596,prompt2
0,AI,,G,False,Dalle17.png,../data/AI/prompt_2/stimuli_G/Dalle17.png,a black and white drawing of a house with a cactus plant,,A house facade with a tall flower and cactus in pots,,4,0.643608272075653,0.74,95.0,door,plant(s),window,2.0,3.0,2,1.0,5.02340199853189,13.620625,0.55012853470437,3,54,0.199321031570435,0.454214795059406,0.537002742290497,0.770807305411822,0.328031125718321,0.14585553,0.4235878,0.15229315,12.5,6.38888888888889,0,0,0.625,0.6918041360378264,prompt2
0,AI,,G,False,Dalle18.png,../data/AI/prompt_2/stimuli_G/Dalle18.png,a drawing of a fish in a bowl with a plant in it,,"Plant on ornate table with dish, encircled by lines",,4,0.708796739578247,0.89,99.0,plant(s),,,1.0,1.0,1,0.5,5.81455697189868,17.73375,0.421925484652666,2,17,0.176786541938782,0.384476845068647,0.463636040687561,0.633463030571352,0.319093443536477,0.15862107,0.32258567,0.14140335,50.0,6.38888888888889,0,0,0.25,0.7993983697891235,prompt2
0,AI,,G,False,Dalle19.png,../data/AI/prompt_2/stimuli_G/Dalle19.png,a cartoon train with a bunch of items on the tracks,,Food items and a bottle in front of a large plate,,4,0.719866991043091,0.86,99.0,trash,,,1.0,1.0,2,0.5,4.9068021042686,19.2625,0.39440272187876,4,70,0.223005937158706,0.443336606025696,0.548108845949173,0.836165351965901,0.312983638498783,0.16708538,0.5351036,0.19825083,150.0,6.38888888888889,0,0,0.375,0.7899334955215456,prompt2
0,AI,,G,False,Dalle20.png,../data/AI/prompt_2/stimuli_G/Dalle20.png,a drawing of a window with a lamp and a plant in a pot,,A faucet and potted plant under an arched window,,4,0.551821053028107,0.62,78.0,plant(s),abstract doodle/hard to interpret,,1.0,1.0,3,1.0,4.30542339410431,8.318125,0.848043676069154,2,21,0.215799736034884,0.419333644449736,0.515702873468399,0.68867531351351,0.335671928673999,0.13510934,0.38524514,0.15775344,50.0,6.05263157894737,0,0,0.5,0.5859105265140535,prompt2
0,AI,,G,False,Dalle21.png,../data/AI/prompt_2/stimuli_G/Dalle21.png,"a drawing of a kitchen with a refrigerator, coffee cup, and other items",,"Coffee shop items inside a circle: cup, pastry, machine, plants, drinks",,4,0.682743787765503,0.77,96.0,cup(s),digital device,,2.0,2.0,2,0.5,5.04209008267672,11.895,0.720372509890418,5,20,0.191751718521118,0.335211793637627,0.453431010246277,0.712703134795185,0.343864073396219,0.149923,0.39180586,0.18455566,75.0,6.38888888888889,0,0,0.5,0.7263718938827515,prompt2
0,AI,,G,False,Dalle22.png,../data/AI/prompt_2/stimuli_G/Dalle22.png,a drawing of a house with a magnifying glass over it,,"House inside a circle with trees, clock, and cup",,4,0.757488250732422,0.99,100.0,house,trees,cup,2.0,3.0,3,0.5,4.36049507450396,18.768125,0.443501808872998,3,74,0.18497633934021,0.419053860222146,0.435765266418457,0.693680958081714,0.317959264142139,0.1360774,0.32931185,0.1814156,50.0,6.38888888888889,0,0,0.75,0.873744125366211,prompt2
0,AI,,G,False,Dalle23.png,../data/AI/prompt_2/stimuli_G/Dalle23.png,a drawing of a door with a bamboo plant in the corner,,"Circular structure with door and small window, plant growing outside",,4,0.577421426773071,0.74,94.0,door,abstract doodle/hard to interpret,,1.0,1.0,1,0.5,4.28268644147807,12.2775,0.668082239925024,1,36,0.199647068977356,0.436636788744831,0.466249092407497,0.632075322887201,0.382426634267642,0.118135214,0.3792069,0.25055385,12.5,6.05263157894737,0,0,0.25,0.6587107133865355,prompt2
0,AI,,G,False,Dalle24.png,../data/AI/prompt_2/stimuli_G/Dalle24.png,a drawing of two beds with a table and chairs in the middle,,"Two beds, sun symbol, surrounding plants and objects",,4,0.632914662361145,0.89,99.0,bed(s),sun,,2.0,2.0,2,0.5,4.38422818479769,11.901875,0.822836775610222,2,39,0.181313704330545,0.366240959353475,0.465591609477997,0.665034579813233,0.367512195350498,0.15691948,0.33070868,0.19272944,150.0,6.38888888888889,0,0,0.5,0.7614573311805726,prompt2
0,AI,,G,False,Dalle25.png,../data/AI/prompt_2/stimuli_G/Dalle25.png,a drawing of a bird cage with a bird inside of it,,Two differently shaped bottles inside a circle with abstract lines,,4,0.545076251029968,0.73,94.0,vase(s),,,1.0,1.0,2,0.5,4.34076676094055,8.518125,0.566428101349128,1,28,0.150879919528961,0.340855996038198,0.409479838892216,0.768761899557933,0.381786516648931,0.11047463,0.45456567,0.1748552,150.0,6.38888888888889,1,0,0.375,0.637538125514984,prompt2
0,AI,,G,False,Dalle26.png,../data/AI/prompt_2/stimuli_G/Dalle26.png,a drawing of a building with a door and windows,,A simple house with a large door and two windows,,5,0.538331151008606,0.53,54.0,door,house,windows,2.0,2.0,3,1.0,4.19453049133952,8.10125,0.357522123893805,1,39,0.218801187348294,0.413329966067964,0.483311801154124,0.639695090955621,0.279224911934738,0.14282513,0.43440118,0.16928312,12.5,6.05263157894737,0,0,0.625,0.534165575504303,prompt2
0,AI,,G,False,Dalle27.png,../data/AI/prompt_2/stimuli_G/Dalle27.png,a drawing of a tent with a window and a door,,Abstract shapes form a geometric structure with a square and curved lines,,3,0.545108497142792,0.59,72.0,abstract doodle/hard to interpret,mountain,,1.0,1.0,1,1.0,4.77698744553382,7.166875,0.794203825049278,2,24,0.154151439666748,0.394725322723389,0.41199793887126,0.546478964896994,0.297229309908903,0.08691196,0.3191095,0.16466668,2.38095238095238,4.10714285714286,1,1,0.25,0.567554248571396,prompt2
0,AI,,G,False,Dalle28.png,../data/AI/prompt_2/stimuli_G/Dalle28.png,a drawing of a tent with a bed and a chair,,A small dome-shaped structure with a door and steps,,5,0.635795474052429,0.79,97.0,door,building,,2.0,2.0,2,1.0,4.37353372948618,12.673125,0.527769110764431,3,39,0.201925563697482,0.442332489560022,0.521714448928833,0.799070425180836,0.325064465170974,0.11725191,0.43988284,0.1874689,12.5,6.05263157894737,0,0,0.5,0.7128977370262145,prompt2
0,AI,,G,False,Dalle29.png,../data/AI/prompt_2/stimuli_G/Dalle29.png,a drawing of a small house with a cross on the front,,"A hut with a door, windows, and two potted plants",,5,0.651044964790344,0.74,95.0,door,building,plant(s),2.0,2.0,2,1.0,4.40537626444782,17.099375,0.375782038345106,15,47,0.209947037103947,0.42619913816452,0.483949184417725,0.722931927480616,0.366174211385486,0.12361224,0.34938833,0.21931335,12.5,6.05263157894737,0,0,0.5,0.695522482395172,prompt2
0,AI,,G,False,Dalle30.png,../data/AI/prompt_2/stimuli_G/Dalle30.png,a drawing of a bed with a rail and a pillow,,Bed with semicircle frame extending above the mattress,,4,0.471272945404053,0.59,71.0,abstract doodle/hard to interpret,,,2.0,0.0,3,0.5,4.16409353382597,6.554375,0.640183542998556,1,19,0.235924065113068,0.464400887489319,0.555486977100372,0.775698880980881,0.369347521130025,0.18899325,0.5924128,0.22279803,2.38095238095238,6.38888888888889,0,1,0.375,0.5306364727020265,prompt2
0,AI,,G,False,Dalle31.png,../data/AI/prompt_2/stimuli_G/Dalle31.png,there is a drawing of a coffee cup with a cactus in it,,A cactus in a mug on a table under an arch,,4,0.63580846786499,0.71,92.0,cup(s),table,,1.0,1.0,2,0.5,4.19154362820707,12.928125,0.473401541394774,2,47,0.203518736152723,0.386300009080768,0.462263707844765,0.80708640485676,0.274724336567652,0.16261083,0.4975686,0.1620907,75.0,6.38888888888889,0,0,0.375,0.672904233932495,prompt2
0,AI,,G,False,Dalle32.png,../data/AI/prompt_2/stimuli_G/Dalle32.png,a drawing of a bird in a cage with a door open,,Hard to interpret,,2,0.670740067958832,0.83,98.0,abstract doodle/hard to interpret,arch,,1.0,1.0,3,0.5,4.42477944729426,17.61625,0.451536643026005,3,64,0.248445093631744,0.458286789553569,0.628205258494772,0.790469446186186,0.331282487753803,0.0,0.43951058,0.19512029,2.38095238095238,3.19444444444444,1,1,0.5,0.7503700339794159,prompt2
0,AI,,G,False,Dalle33.png,../data/AI/prompt_2/stimuli_G/Dalle33.png,a drawing of a window with a bird flying over it,,"Abstract drawing with arch, windows, plants, and butterflies",,4,0.585039615631104,0.65,83.0,painting(s),arch,,1.0,1.0,2,0.0,4.22681894995857,10.66375,0.526873895415324,3,30,0.132635525903967,0.337190926419875,0.350826959336607,0.623769916547224,0.307698311262238,0.117504634,0.41071668,0.15219402,150.0,4.10714285714286,1,0,0.375,0.6175198078155519,prompt2
0,AI,,G,False,Dalle34.png,../data/AI/prompt_2/stimuli_G/Dalle34.png,a black and white drawing of a bus on a road,,A bus with clouds in the background,,5,0.693459331989288,0.72,93.0,bus,clouds,,2.0,3.0,4,1.0,4.63001920436535,19.579375,0.464093119798132,4,58,0.216927803067201,0.450267282144264,0.487243815876359,0.856217667901964,0.346384950638295,0.20052806,0.66988504,0.19175431,150.0,6.05263157894737,0,0,0.875,0.706729665994644,prompt2
0,AI,,G,False,Dalle35.png,../data/AI/prompt_2/stimuli_G/Dalle35.png,"a drawing of a kitchen with a sink, refrigerator and a trash can",,Hard to interpret,,2,0.507610559463501,0.69,90.0,abstract doodle/hard to interpret,,,2.0,0.0,2,0.5,4.28864517960733,6.709375,0.79462285287528,4,19,0.248445093631744,0.458286789553569,0.628205258494772,0.656481594931395,0.253691240726634,0.0,0.34056917,0.16895612,2.38095238095238,3.19444444444444,1,1,0.25,0.5988052797317505,prompt2
